cell,celltype_final,celltype_final_short,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940567493628,F-mini-ON,FmOn,339.08,296.957,-17.0184,338.368,291.024,43.16
720575940567506102,F-mini-ON,FmOn,308.757,654.119,-14.729,302.992,647.808,12.24
720575940573877657,F-mini-ON,FmOn,943.297,953.554,-11.9932,941.808,951.2,25.36
720575940579934065,F-mini-ON,FmOn,787.44,582.782,-15.4975,787.2,580.752,22.6
720575940567571462,F-mini-ON,FmOn,939.295,669.307,-12.2651,938.432,667.664,21.04
720575940567575548,F-mini-ON,FmOn,939.908,750.787,-14.3164,938.432,748.288,15.32
720575940567634488,F-mini-ON,FmOn,887.792,1045.73,-14.6092,885.408,1044.35,25.08
720575940569099958,F-mini-ON,FmOn,409.558,535.998,-15.9673,405.056,530.32,15.72
720575940569054134,F-mini-ON,FmOn,318.931,455.324,-11.6116,314.544,454.336,20.12
720575940567692978,F-mini-ON,FmOn,890.403,401.328,-14.0457,889.856,397.536,33.24
720575940573743769,F-mini-ON,FmOn,995.428,545.255,-12.7143,997.36,545.488,21.68
720575940569185718,F-mini-ON,FmOn,301.054,477.289,-13.6291,304.72,470.512,18.2
720575940574232393,F-mini-ON,FmOn,673.391,867.116,-11.2442,672.192,865.488,18.04
720575940564105279,F-mini-ON,FmOn,759.544,888.954,-13.9117,757.232,884.912,18.8
720575940583046702,F-mini-ON,FmOn,134.202,961.648,-16.6532,135.728,961.312,43.72
720575940556547450,F-mini-ON,FmOn,944.346,510.639,-14.803,942.576,511.2,24.84
720575940556529530,F-mini-ON,FmOn,996.893,430.213,-10.8169,997.52,427.984,37.88
720575940556432104,F-mini-ON,FmOn,442.683,1041.26,-13.0899,438.656,1041.49,24.24
720575940556252266,F-mini-ON,FmOn,532.408,650.985,-15.3888,529.856,647.168,18.0
720575940556247860,F-mini-ON,FmOn,861.658,351.232,-14.6638,862.24,346.528,33.52
720575940556246394,F-mini-ON,FmOn,218.861,879.548,-13.0735,215.648,878.928,23.48
720575940556236698,F-mini-ON,FmOn,630.759,995.827,-15.4589,629.76,996.368,16.8
720575940556135530,F-mini-ON,FmOn,681.155,388.59,-15.9003,680.832,385.024,22.72
720575940555855075,F-mini-ON,FmOn,153.704,893.302,-14.7162,148.064,889.216,33.32
720575940555822362,F-mini-ON,FmOn,1066.82,682.409,-15.7983,1069.9,678.08,25.24
720575940555731182,F-mini-ON,FmOn,957.026,802.879,-13.1727,959.472,802.048,21.08
720575940555685352,F-mini-ON,FmOn,715.646,369.013,-14.3408,715.312,365.28,34.88
720575940555582702,F-mini-ON,FmOn,486.808,1076.16,-12.8173,481.056,1078.37,32.28
720575940555127940,F-mini-ON,FmOn,814.698,257.842,-17.5559,814.704,255.616,47.88
720575940555094802,F-mini-ON,FmOn,639.745,936.477,-14.2851,636.832,934.256,12.32
720575940583216686,F-mini-ON,FmOn,995.168,980.572,-11.5525,993.888,981.2,27.6
720575940555049770,F-mini-ON,FmOn,378.728,955.684,-14.5768,374.624,957.136,12.6
720575940556870964,F-mini-ON,FmOn,480.36,253.144,-11.5722,478.256,246.384,43.52
720575940557307954,F-mini-ON,FmOn,1052.58,876.539,-12.4475,1051.9,875.344,25.92
720575940558739245,F-mini-ON,FmOn,570.044,557.026,-13.5132,570.544,555.408,20.96
720575940558584925,F-mini-ON,FmOn,601.746,367.283,-14.9949,603.472,363.088,26.44
720575940558170072,F-mini-ON,FmOn,404.083,482.255,-17.4991,400.544,478.016,9.32
720575940558123919,F-mini-ON,FmOn,267.232,1088.81,-16.1412,264.0,1081.82,44.88
720575940557955021,F-mini-ON,FmOn,856.642,947.533,-13.031,855.536,946.768,20.44
720575940557834383,F-mini-ON,FmOn,144.923,552.435,-16.2275,141.296,557.488,31.36
720575940557782505,F-mini-ON,FmOn,980.578,694.699,-13.6059,979.856,692.672,20.8
720575940557716319,F-mini-ON,FmOn,807.208,862.743,-15.9344,806.944,858.24,17.92
720575940557639495,F-mini-ON,FmOn,160.229,430.021,-16.9602,155.968,426.784,46.92
720575940557629791,F-mini-ON,FmOn,882.074,756.368,-14.9759,883.92,753.68,19.88
720575940557554886,F-mini-ON,FmOn,732.763,819.815,-9.5031,732.496,816.896,21.16
720575940557549663,F-mini-ON,FmOn,366.794,337.91,-14.5489,360.704,331.472,31.72
720575940557522148,F-mini-ON,FmOn,323.731,806.424,-15.2862,323.088,811.376,3.6
720575940557369216,F-mini-ON,FmOn,503.78,403.335,-14.2475,503.84,398.656,16.52
720575940557320546,F-mini-ON,FmOn,448.738,958.471,-16.2671,446.528,959.376,16.84
720575940556985394,F-mini-ON,FmOn,1013.08,657.466,-13.0549,1011.95,654.736,23.44
720575940554959086,F-mini-ON,FmOn,465.035,612.388,-14.7966,462.64,609.136,16.92
720575940554799241,F-mini-ON,FmOn,218.9,406.207,-13.8159,214.352,397.68,39.08
720575940553974921,F-mini-ON,FmOn,524.584,295.731,-12.9392,523.408,290.48,37.32
720575940550559200,F-mini-ON,FmOn,479.376,735.676,-14.8785,479.936,734.032,8.72
720575940550308647,F-mini-ON,FmOn,856.515,296.126,-15.8658,854.944,288.96,42.72
720575940550136416,F-mini-ON,FmOn,409.369,688.032,-14.9748,408.784,686.48,9.04
720575940549834708,F-mini-ON,FmOn,958.16,440.155,-14.2801,958.576,435.6,33.2
720575940549663970,F-mini-ON,FmOn,312.109,759.486,-16.046,307.552,755.328,7.96
720575940549425723,F-mini-ON,FmOn,600.06,676.981,-12.5155,598.304,672.512,13.76
720575940548889478,F-mini-ON,FmOn,1030.49,724.22,-12.996,1029.42,722.864,23.04
720575940547898297,F-mini-ON,FmOn,656.875,799.927,-17.1722,655.376,798.688,15.68
720575940547147916,F-mini-ON,FmOn,1050.26,605.656,-10.8718,1052.83,603.952,26.2
720575940546231027,F-mini-ON,FmOn,951.843,874.976,-13.7601,952.464,873.84,20.4
720575940545506547,F-mini-ON,FmOn,682.204,448.575,-14.1483,677.184,443.536,25.2
720575940545348339,F-mini-ON,FmOn,629.451,256.71,-17.2155,629.072,253.552,43.8
720575940541163128,F-mini-ON,FmOn,612.895,594.84,-17.4743,614.928,593.504,15.6
720575940538025139,F-mini-ON,FmOn,825.644,1061.89,-14.1285,825.28,1063.12,27.92
720575940537569971,F-mini-ON,FmOn,840.215,804.12,-14.5023,840.608,801.488,17.0
720575940550621666,F-mini-ON,FmOn,420.157,390.6,-13.8583,415.808,383.728,18.8
720575940551396267,F-mini-ON,FmOn,242.293,827.289,-13.0065,232.064,823.792,12.16
720575940552010312,F-mini-ON,FmOn,948.051,622.127,-12.7966,946.224,618.72,21.32
720575940552038624,F-mini-ON,FmOn,270.203,1040.03,-13.8484,271.696,1037.14,37.56
720575940585508150,F-mini-ON,FmOn,263.731,905.776,-10.1357,259.792,907.808,20.44
720575940553755273,F-mini-ON,FmOn,330.382,916.418,-13.4528,327.376,921.2,15.32
720575940553560483,F-mini-ON,FmOn,735.813,490.0,-14.0051,734.944,487.312,24.88
720575940553489315,F-mini-ON,FmOn,624.151,385.095,-14.2404,624.384,381.264,26.8
720575940553469274,F-mini-ON,FmOn,257.847,1001.74,-13.2126,253.952,1002.26,30.88
720575940553081795,F-mini-ON,FmOn,912.87,526.051,-13.463,912.304,523.28,21.24
720575940553070349,F-mini-ON,FmOn,653.022,563.976,-13.7311,652.224,562.304,19.72
720575940582712126,F-mini-ON,FmOn,777.016,828.969,-13.4404,775.104,826.368,19.6
720575940552861253,F-mini-ON,FmOn,537.802,404.86,-15.111,536.288,399.696,19.6
720575940552667507,F-mini-ON,FmOn,161.581,770.289,-13.7996,159.136,769.2,26.84
720575940552454059,F-mini-ON,FmOn,932.623,810.708,-12.5547,932.016,809.552,22.0
720575940587311613,F-mini-ON,FmOn,742.649,604.411,-14.2503,743.792,600.912,18.2
720575940552352451,F-mini-ON,FmOn,220.636,772.493,-13.4153,211.424,767.936,19.76
720575940552191171,F-mini-ON,FmOn,692.479,296.921,-14.6273,689.568,290.384,44.76
720575940552108864,F-mini-ON,FmOn,282.746,507.944,-17.1147,281.776,506.16,14.44
720575940552108352,F-mini-ON,FmOn,742.077,978.131,-13.2405,742.352,978.032,16.6
720575940552765043,F-mini-ON,FmOn,120.139,755.809,-12.409,115.568,752.16,33.44
720575940558987556,F-mini-ON,FmOn,527.226,496.782,-16.1554,524.032,489.584,17.28
720575940577074180,F-mini-ON,FmOn,590.703,428.204,-12.9394,591.904,423.36,20.32
720575940561580430,F-mini-ON,FmOn,196.072,930.598,-15.3621,192.352,930.384,29.12
720575940577000259,F-mini-ON,FmOn,499.607,987.438,-14.2398,495.872,987.824,18.56
720575940563766568,F-mini-ON,FmOn,841.797,487.55,-12.807,840.048,481.6,28.48
720575940561643481,F-mini-ON,FmOn,283.666,592.779,-13.876,278.912,589.52,16.96
720575940561683594,F-mini-ON,FmOn,348.608,852.664,-17.8006,346.448,853.504,1.64
720575940561782414,F-mini-ON,FmOn,461.975,384.956,-11.9773,460.304,383.312,21.44
720575940563750995,F-mini-ON,FmOn,404.655,1051.75,-11.1642,409.584,1053.98,26.08
720575940563623991,F-mini-ON,FmOn,409.578,884.551,-14.3252,406.704,878.992,10.08
720575940561841578,F-mini-ON,FmOn,499.704,869.912,-14.9969,499.488,868.896,12.28
720575940561845421,F-mini-ON,FmOn,484.074,466.645,-15.4744,482.272,462.88,13.76
720575940561847210,F-mini-ON,FmOn,527.18,924.148,-15.2227,526.24,921.392,14.8
720575940582111806,F-mini-ON,FmOn,782.951,643.397,-15.1171,782.672,641.92,20.24
720575940562163941,F-mini-ON,FmOn,220.943,1030.53,-14.8631,218.528,1029.71,40.2
720575940581845822,F-mini-ON,FmOn,571.411,614.588,-15.1731,570.464,615.616,21.08
720575940563871131,F-mini-ON,FmOn,855.929,646.991,-14.2543,856.304,645.984,22.32
720575940562518954,F-mini-ON,FmOn,945.24,1051.21,-11.3548,941.2,1048.53,27.56
720575940559226979,F-mini-ON,FmOn,540.122,481.798,-14.6657,539.392,478.08,11.6
720575940581358023,F-mini-ON,FmOn,358.94,664.688,-17.1451,354.512,659.008,10.84
720575940580727221,F-mini-ON,FmOn,878.295,661.494,-11.8558,879.328,659.584,21.16
720575940562664111,F-mini-ON,FmOn,828.947,509.889,-15.1958,828.736,507.28,26.36
720575940562707631,F-mini-ON,FmOn,814.885,972.483,-13.9557,815.088,971.888,17.52
720575940563466715,F-mini-ON,FmOn,665.135,723.108,-13.4303,664.192,720.128,19.32
720575940562862263,F-mini-ON,FmOn,565.79,966.48,-17.0032,562.88,965.152,15.44
720575940563464219,F-mini-ON,FmOn,815.034,445.681,-11.4949,815.664,442.336,30.84
720575940562870598,F-mini-ON,FmOn,971.952,349.827,-17.3945,970.352,342.976,40.08
720575940563324742,F-mini-ON,FmOn,855.118,856.226,-14.0242,855.968,853.936,18.36
720575940563294127,F-mini-ON,FmOn,751.068,761.178,-13.2885,748.592,755.712,18.72
720575940562897837,F-mini-ON,FmOn,886.031,696.403,-13.5839,886.464,692.432,20.68
720575940580870552,F-mini-ON,FmOn,645.766,1019.7,-13.3924,645.152,1022.03,22.8
720575940562552915,F-mini-ON,FmOn,365.243,750.91,-17.5502,362.96,744.576,8.72
720575940561499598,F-mini-ON,FmOn,212.108,456.278,-14.6584,209.824,449.824,33.32
720575940563230581,F-mini-ON,FmOn,590.643,937.813,-14.2843,589.216,935.696,20.76
720575940564028729,F-mini-ON,FmOn,868.049,594.229,-12.6568,866.624,589.408,23.52
720575940582340551,F-mini-ON,FmOn,197.571,702.75,-12.393,197.408,704.096,15.2
720575940559598387,F-mini-ON,FmOn,99.5734,689.953,-15.0986,95.856,684.496,38.84
720575940564149288,F-mini-ON,FmOn,574.255,275.708,-21.1095,571.024,273.104,32.84
720575940587899389,F-mini-ON,FmOn,948.787,582.914,-12.9987,947.904,579.152,21.0
720575940559652586,F-mini-ON,FmOn,499.641,1025.4,-14.5064,498.736,1026.13,17.04
720575940559446506,F-mini-ON,FmOn,827.816,717.63,-14.0301,828.0,715.648,22.8
720575940559424389,F-mini-ON,FmOn,697.649,629.999,-14.6474,696.0,626.848,20.28
720575940559941723,F-mini-ON,FmOn,420.797,746.991,-16.6582,416.944,740.288,7.64
720575940560537230,F-mini-ON,FmOn,729.075,436.526,-17.1581,728.368,435.488,27.6
720575940560767921,F-mini-ON,FmOn,159.964,631.251,-14.6347,153.024,627.792,24.48
720575940559333579,F-mini-ON,FmOn,780.955,385.167,-16.4941,780.496,383.872,34.08
720575940564410605,F-mini-ON,FmOn,692.473,928.717,-11.7783,691.264,924.08,16.68
720575940563988817,F-mini-ON,FmOn,250.293,618.397,-17.4564,243.12,616.32,16.28
720575940560797858,F-mini-ON,FmOn,571.514,733.875,-12.2624,570.784,729.072,18.28
720575940563910207,F-mini-ON,FmOn,581.795,849.327,-17.1252,575.616,848.24,19.32
720575940564427421,F-mini-ON,FmOn,450.054,522.915,-14.7127,448.992,519.6,16.92
720575940560814867,F-mini-ON,FmOn,405.726,570.981,-15.4486,405.184,564.992,15.32
720575940564474395,F-mini-ON,FmOn,71.2753,716.847,-12.9828,69.376,719.088,44.72
720575940559328917,F-mini-ON,FmOn,507.132,667.983,-14.1711,506.736,662.848,13.84
720575940560867022,F-mini-ON,FmOn,159.821,841.544,-11.8633,160.256,841.664,27.52
720575940561071440,F-mini-ON,FmOn,467.063,918.754,-12.1895,465.952,917.6,12.48
720575940561151824,F-mini-ON,FmOn,131.288,780.555,-12.5232,127.008,775.696,32.24
720575940563884113,F-mini-ON,FmOn,522.442,749.642,-14.9538,519.984,746.48,14.72
720575940564292065,F-mini-ON,FmOn,671.681,320.938,-21.2359,671.888,320.96,30.08
720575940564316897,F-mini-ON,FmOn,235.499,380.853,-15.2302,233.28,376.176,37.68
720575940563444699,OFF transient alpha,tOff-a,505.394,628.745,-10.0019,504.304,630.336,20.6
720575940576648515,OFF transient alpha,tOff-a,420.162,552.477,-12.6449,417.984,550.112,17.8
720575940550427362,OFF transient alpha,tOff-a,309.778,528.428,-12.8835,309.152,521.312,13.2
720575940565654638,OFF transient alpha,tOff-a,975.22,428.946,-14.8327,974.496,427.632,36.8
720575940564017727,OFF transient alpha,tOff-a,545.581,982.157,-15.4133,541.104,981.296,21.68
720575940573923564,OFF transient alpha,tOff-a,122.608,940.734,-12.0214,121.696,941.168,52.16
720575940563620407,OFF transient alpha,tOff-a,475.426,821.182,-17.4527,472.56,819.856,6.08
720575940574427465,OFF transient alpha,tOff-a,732.019,691.574,-13.9141,733.728,685.936,22.48
720575940580552057,OFF transient alpha,tOff-a,350.396,369.343,-14.4966,350.176,364.336,24.88
720575940550012386,OFF transient alpha,tOff-a,518.888,282.843,-11.7619,519.376,274.368,42.84
720575940551068455,OFF transient alpha,tOff-a,442.633,1014.28,-14.6876,441.392,1006.59,15.72
720575940563614445,OFF transient alpha,tOff-a,329.218,715.223,-13.662,327.056,717.648,6.44
720575940559143627,OFF transient alpha,tOff-a,728.191,578.381,-12.2721,724.512,575.936,26.44
720575940562605226,OFF transient alpha,tOff-a,842.535,767.248,-14.0308,834.784,768.752,15.6
720575940562884422,OFF transient alpha,tOff-a,129.68,838.525,-11.3035,125.68,839.456,33.76
720575940568469745,OFF transient alpha,tOff-a,139.707,717.189,-13.7958,137.264,716.128,25.64
720575940568670575,OFF transient alpha,tOff-a,953.472,744.288,-13.0163,951.696,744.64,15.2
720575940557962810,OFF transient alpha,tOff-a,668.708,465.843,-15.6448,660.08,467.552,19.16
720575940568354826,OFF transient alpha,tOff-a,618.761,952.065,-14.3684,617.44,943.136,15.88
720575940569093970,OFF transient alpha,tOff-a,108.419,562.89,-13.0405,104.224,560.048,39.84
720575940564770215,OFF transient alpha,tOff-a,772.751,1032.2,-13.7673,775.872,1037.42,21.96
720575940557550595,OFF transient alpha,tOff-a,843.095,655.921,-14.0826,841.664,655.552,20.68
720575940569204150,OFF transient alpha,tOff-a,434.333,924.62,-16.1282,435.12,927.12,13.92
720575940557523295,OFF transient alpha,tOff-a,797.205,885.457,-13.1705,798.672,880.032,19.08
720575940557375192,OFF transient alpha,tOff-a,614.704,264.28,-18.1666,610.976,262.576,38.64
720575940557110324,OFF transient alpha,tOff-a,921.631,1030.97,-14.7192,919.6,1030.56,26.08
720575940561386154,OFF transient alpha,tOff-a,643.139,697.339,-13.3938,643.168,703.872,17.32
720575940556953722,OFF transient alpha,tOff-a,499.324,549.14,-14.97,484.336,547.696,6.96
720575940582264894,OFF transient alpha,tOff-a,633.323,813.53,-16.2615,639.984,815.968,10.84
720575940567685554,OFF transient alpha,tOff-a,705.681,341.676,-16.0047,702.016,336.528,36.6
720575940556741760,OFF transient alpha,tOff-a,432.296,465.176,-14.9566,428.912,451.824,16.96
720575940555544558,OFF transient alpha,tOff-a,173.813,529.788,-17.8399,170.8,520.848,30.4
720575940571633940,OFF transient alpha,tOff-a,206.706,763.253,-14.0985,203.856,758.528,13.84
720575940553553059,OFF transient alpha,tOff-a,569.866,499.509,-14.077,572.96,492.768,25.24
720575940553722711,OFF transient alpha,tOff-a,315.119,893.174,-12.6011,315.6,890.336,7.0
720575940553924442,OFF transient alpha,tOff-a,719.553,954.759,-12.6853,721.104,956.688,16.52
720575940567243482,OFF transient alpha,tOff-a,990.834,532.977,-11.1521,992.144,525.76,21.36
720575940570457374,OFF transient alpha,tOff-a,898.027,439.974,-15.9842,892.448,431.344,29.68
720575940584309627,OFF transient alpha,tOff-a,558.596,377.591,-13.891,558.56,373.232,20.68
720575940564527517,OFF transient alpha,tOff-a,417.038,671.042,-19.0802,412.832,673.456,12.68
720575940570362036,OFF transient alpha,tOff-a,261.54,624.967,-17.1052,251.936,621.776,18.16
720575940578024296,ON alpha,sOn-a,401.305,997.683,-13.4863,394.48,996.608,23.04
720575940587387389,ON alpha,sOn-a,666.802,201.518,-19.8507,661.488,196.96,42.56
720575940580640109,ON alpha,sOn-a,315.407,627.288,-16.5504,315.568,623.984,11.24
720575940577539644,ON alpha,sOn-a,174.89,585.091,-15.6652,171.344,580.304,25.32
720575940585805878,ON alpha,sOn-a,1086.98,629.137,-14.3365,1084.62,625.04,27.2
720575940582916551,ON alpha,sOn-a,149.002,417.134,-18.2677,151.792,419.792,43.56
720575940578913225,ON alpha,sOn-a,191.763,462.367,-15.6669,187.424,463.36,27.84
720575940579029608,ON alpha,sOn-a,976.575,1090.56,-12.7606,975.632,1095.63,37.2
720575940582163911,ON alpha,sOn-a,349.26,323.004,-14.6226,338.672,314.496,35.76
720575940586165526,ON alpha,sOn-a,631.024,902.195,-14.1643,636.336,908.24,12.0
720575940583180155,ON alpha,sOn-a,583.616,751.716,-14.5236,581.248,748.432,15.28
720575940579471760,ON alpha,sOn-a,516.576,763.047,-14.396,514.848,763.744,13.88
720575940537274291,ON alpha,sOn-a,481.708,884.704,-15.8782,482.048,890.096,14.72
720575940576344591,ON alpha,sOn-a,979.911,616.772,-13.3723,982.432,608.08,19.48
720575940563612811,ON alpha,sOn-a,497.983,831.262,-14.321,496.544,825.744,7.0
720575940563600621,ON alpha,sOn-a,376.09,567.507,-16.4624,378.96,556.768,13.28
720575940562911131,ON alpha,sOn-a,580.749,240.437,-19.2708,584.048,238.096,37.6
720575940562652158,ON alpha,sOn-a,285.388,893.565,-14.1027,282.08,891.36,9.08
720575940562602671,ON alpha,sOn-a,263.616,740.355,-14.6842,257.04,736.08,10.0
720575940562235806,ON alpha,sOn-a,689.513,1091.59,-15.9811,684.944,1092.67,24.92
720575940562135550,ON alpha,sOn-a,678.031,260.313,-18.1932,677.392,255.68,40.76
720575940561821931,ON alpha,sOn-a,1084.6,1027.53,-18.6446,1084.43,1014.22,39.2
720575940561598699,ON alpha,sOn-a,497.103,331.052,-13.8429,490.64,328.192,29.08
720575940561476115,ON alpha,sOn-a,122.619,500.069,-19.1028,123.92,503.328,37.08
720575940559512810,ON alpha,sOn-a,988.777,360.399,-18.3651,980.624,354.832,42.08
720575940559236957,ON alpha,sOn-a,95.9314,727.206,-15.5521,97.584,733.184,36.68
720575940558941485,ON alpha,sOn-a,211.771,841.529,-13.1225,208.048,836.992,19.68
720575940558177239,ON alpha,sOn-a,465.283,434.719,-14.516,458.464,431.536,15.28
720575940563641563,ON alpha,sOn-a,603.792,407.548,-13.5844,604.096,406.768,22.04
720575940558086615,ON alpha,sOn-a,235.832,471.591,-16.3465,231.616,464.432,28.6
720575940557513165,ON alpha,sOn-a,925.194,420.453,-14.3327,920.544,412.512,29.88
720575940556646722,ON alpha,sOn-a,778.065,1083.13,-16.6279,778.592,1072.91,25.56
720575940556603880,ON alpha,sOn-a,789.312,119.819,-12.6578,791.92,110.048,74.32
720575940556278834,ON alpha,sOn-a,334.218,963.882,-12.6487,343.84,962.288,14.16
720575940556167474,ON alpha,sOn-a,567.867,849.029,-15.2005,570.32,855.488,11.76
720575940554733336,ON alpha,sOn-a,858.394,1046.08,-12.8954,856.4,1041.41,23.96
720575940554567493,ON alpha,sOn-a,1059.31,1104.13,-15.4465,1047.01,1098.54,43.32
720575940553992205,ON alpha,sOn-a,1051.86,941.644,-11.8347,1047.23,939.232,27.36
720575940553949222,ON alpha,sOn-a,499.178,513.012,-19.9478,492.944,512.56,10.24
720575940552794367,ON alpha,sOn-a,122.817,869.769,-15.6788,124.448,876.848,31.72
720575940552702024,ON alpha,sOn-a,689.09,996.727,-13.6782,681.296,994.736,16.96
720575940552419601,ON alpha,sOn-a,413.617,718.232,-15.201,410.224,717.664,11.76
720575940551375552,ON alpha,sOn-a,131.255,688.252,-14.4625,128.544,681.568,27.28
720575940545782515,ON alpha,sOn-a,229.8,353.685,-14.104,227.536,346.96,43.32
720575940557694150,ON alpha,sOn-a,100.569,606.8,-14.2699,98.208,608.64,38.36
720575940577193914,ON alpha,sOn-a,939.316,875.961,-14.7208,934.704,873.28,17.08
720575940563777064,ON alpha,sOn-a,866.515,548.328,-14.3113,860.256,541.376,20.92
720575940564021817,ON alpha,sOn-a,901.663,715.294,-14.4695,901.36,716.176,18.44
720575940576319869,ON alpha,sOn-a,697.097,169.335,-17.7162,697.104,160.88,58.44
720575940575451641,ON alpha,sOn-a,186.475,764.667,-15.8845,189.984,763.232,16.52
720575940575166292,ON alpha,sOn-a,618.978,499.633,-14.6054,616.304,495.008,19.88
720575940574101792,ON alpha,sOn-a,547.476,627.791,-12.8805,553.664,626.704,11.08
720575940574036285,ON alpha,sOn-a,271.325,1012.64,-15.4004,263.792,1001.38,29.92
720575940573960004,ON alpha,sOn-a,190.073,686.878,-14.0602,187.024,685.552,17.32
720575940572157287,ON alpha,sOn-a,838.609,261.626,-17.9777,835.264,268.096,46.12
720575940571659825,ON alpha,sOn-a,987.452,1005.35,-12.5917,987.84,1001.02,29.8
720575940570860574,ON alpha,sOn-a,227.694,1068.13,-15.4258,226.304,1073.41,45.88
720575940570729009,ON alpha,sOn-a,575.637,545.653,-16.6446,574.192,540.816,17.12
720575940570671646,ON alpha,sOn-a,94.8989,815.082,-13.329,94.048,818.448,37.12
720575940570532063,ON alpha,sOn-a,316.503,684.825,-16.1144,311.76,679.12,9.68
720575940570229534,ON alpha,sOn-a,788.152,712.276,-15.4281,787.088,705.184,22.52
720575940570202910,ON alpha,sOn-a,323.031,414.357,-13.9112,316.144,405.92,27.6
720575940563898753,ON alpha,sOn-a,226.465,605.103,-12.9252,222.864,607.536,14.72
720575940570083102,ON alpha,sOn-a,277.169,526.587,-16.0484,271.104,526.848,16.48
720575940569629624,ON alpha,sOn-a,743.295,634.017,-16.0988,745.104,632.544,20.92
720575940568711830,ON alpha,sOn-a,963.99,696.454,-12.877,964.864,697.344,21.48
720575940568697438,ON alpha,sOn-a,643.951,629.159,-13.4428,650.832,632.32,19.4
720575940568456376,ON alpha,sOn-a,703.095,435.003,-14.7882,701.28,432.432,24.28
720575940568070151,ON alpha,sOn-a,421.042,878.039,-14.1173,417.296,883.152,4.64
720575940567789197,ON alpha,sOn-a,429.238,639.677,-12.755,426.32,634.336,11.84
720575940567727457,ON alpha,sOn-a,376.835,886.955,-15.615,371.536,893.456,11.0
720575940567539831,ON alpha,sOn-a,384.405,798.255,-15.356,384.656,804.832,5.04
720575940567009897,ON alpha,sOn-a,764.38,542.241,-15.2194,762.544,543.488,22.72
720575940566444919,ON alpha,sOn-a,333.014,794.924,-16.1159,328.48,792.528,8.04
720575940566160130,ON alpha,sOn-a,586.554,120.821,-18.6488,587.664,119.264,62.44
720575940565999465,ON alpha,sOn-a,709.922,755.538,-14.444,710.352,751.6,20.96
720575940565432686,ON alpha,sOn-a,395.82,488.501,-15.054,392.56,483.936,14.16
720575940564992221,ON alpha,sOn-a,817.281,938.753,-13.7476,811.344,937.984,14.52
720575940569861185,ON alpha,sOn-a,829.615,336.053,-14.871,827.856,336.864,36.76
720575940588080020,ON alpha,sOn-a,682.591,839.207,-15.6226,683.232,835.136,18.44
